Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1640721600000,22.39200000,22.45800000,22.00100000,22.14800000,9298.30000000,1640735999999,207072.65310000,500,5180.10000000,115703.68550000,0
1640736000000,22.10900000,22.61900000,22.00200000,22.52400000,19449.50000000,1640750399999,434730.22550000,477,14249.50000000,319609.97810000,0
1640750400000,22.57500000,22.79900000,22.23300000,22.79900000,11329.70000000,1640764799999,255863.26380000,868,5958.80000000,134852.19700000,0
1640764800000,22.79200000,23.26400000,22.07100000,22.84600000,20378.00000000,1640779199999,458158.05030000,1461,7488.10000000,168533.67140000,0
1640779200000,22.84700000,25.00000000,21.63200000,23.63000000,49029.90000000,1640793599999,1160878.78230000,3541,20565.90000000,490013.91270000,0
1640793600000,23.66600000,26.10000000,23.48100000,24.96700000,72808.30000000,1640807999999,1801926.37180000,6157,38694.70000000,961214.66660000,0
1640808000000,24.82800000,27.90000000,24.79900000,26.17500000,156779.50000000,1640822399999,4138815.26430000,12269,71465.80000000,1882877.59390000,0
1640822400000,26.27200000,27.02000000,25.49100000,27.00000000,75026.80000000,1640836799999,1981998.98470000,4761,42068.90000000,1115493.87470000,0
1640836800000,27.00700000,33.64900000,26.85800000,31.15000000,445999.30000000,1640851199999,13746997.73030000,39482,216146.00000000,6656208.78620000,0
1640851200000,31.09700000,32.70000000,29.06000000,30.78000000,311699.00000000,1640865599999,9603553.19900000,24804,114492.60000000,3530985.58680000,0
1640865600000,30.87000000,34.00000000,30.38600000,31.00800000,373677.90000000,1640879999999,11935470.06430000,33202,164835.40000000,5288449.03280000,0
1640880000000,31.00800000,31.54200000,30.00100000,30.10100000,87635.30000000,1640894399999,2694099.99700000,9085,36802.00000000,1133438.11930000,0
1640894400000,30.10200000,30.50000000,28.89000000,30.00000000,94735.50000000,1640908799999,2809053.91580000,6030,50052.90000000,1480827.94870000,0
