Open time,Open,High,Low,Close
1608642000000.0,1.2435083647111131,7.208148059485388,1.2435083647111131,2.603932759049357
1608656400000.0,2.5617927395320246,5.284837604756662,2.398397389949597,2.7488163600211415
1608670800000.0,2.686834336289656,3.0387135217813968,2.027204019247624,2.307337748250806
1608685200000.0,2.2803158628404585,2.5714136859946692,2.091016741167583,2.1602906590060753
1608699600000.0,2.1735849713118247,2.2805373464649095,2.078657963521926,2.118633556323765
1608714000000.0,2.090694662212226,2.1353423681310164,2.0242982123299704,2.0245032875140008
1608728400000.0,1.960089458042411,2.3919832444804108,1.8859786508281042,2.110304589630944
1608742800000.0,2.09345256209487,2.1630255517410757,2.05965224120287,2.15359595345
1608757200000.0,2.132313530519899,2.2631887080954916,2.126328073604996,2.2293174052282048
1608771600000.0,2.27420528328328,2.583244882690995,2.2697526979654654,2.4671200579721453
1608786000000.0,2.4945903096339963,2.5304106924580427,2.315004414733981,2.4766697442609917
1608800400000.0,2.511998135181816,2.8174700450105323,2.476577746070172,2.536794947434647
1608814800000.0,2.5602484296297843,2.6742758191406413,2.3574444440733364,2.357491204458738
1608829200000.0,2.3617473540788554,2.405702306143469,2.2507520546890762,2.292434669291705
1608843600000.0,2.332329004205451,2.549214308284158,2.3314743873890937,2.4490672693616085
1608858000000.0,2.46466881850173,2.479997510235711,2.2404311991244406,2.240777911723824
1608872400000.0,2.2241996410165976,2.2946718776874535,2.2238773079935075,2.275696572009826
1608886800000.0,2.2931470838845454,2.3229999133981667,2.2577189638527067,2.2605545890522585
1608901200000.0,2.3107516283422083,2.3107516283422083,2.1725024022228596,2.1725024022228596
1608915600000.0,2.1644844014014115,2.177533052285058,2.0338531827627295,2.062456191453712
1608930000000.0,2.0406674614460503,2.0622493009360867,1.900354999298227,1.901524248802719
1608944400000.0,1.9068633825350334,1.9566276717526627,1.891132459520884,1.9013088678037375
1608958800000.0,1.935219454302805,1.9573593707859402,1.8743021384271745,1.8743021384271745
1608973200000.0,1.8846118301054113,1.9037444020391951,1.8832708804536897,1.889908531155102
1608987600000.0,1.8950026443458534,1.8950026443458534,1.7615979583072217,1.7615979583072217
1609002000000.0,1.7852318702790573,1.7895674996012718,1.6362734088791349,1.6362734088791349
1609016400000.0,1.6253834982017974,1.6318725565721355,1.541112500414208,1.5868326624467992
1609030800000.0,1.6334514433846274,1.6872129349234593,1.5984180613879093,1.6787337408260137
1609045200000.0,1.7467181339887863,1.7562731590964185,1.7184401608253923,1.7292317235979076
1609059600000.0,1.7155846763677378,1.7281768216309552,1.7136159609066397,1.7136159609066397
1609074000000.0,1.709695011455451,1.7198430829810551,1.6765703941013497,1.6765703941013497
1609088400000.0,1.7288478297112,1.7391773727354933,1.6679561282413196,1.6679561282413196
1609102800000.0,1.714821436337237,1.714821436337237,1.6433626850678387,1.6433626850678387
1609117200000.0,1.639740031412807,1.648336989321785,1.5892561173235304,1.5894981689872512
1609131600000.0,1.6017229076037434,1.6111913718106812,1.5884625337223637,1.5884884195269147
1609146000000.0,1.5814051552896178,1.5877899066959893,1.5750646858620725,1.5750646858620725
1609160400000.0,1.5324590556830213,1.536879031854268,1.4650398862213838,1.5069019263643233
1609174800000.0,1.4737491104324583,1.4825165670411673,1.4243790231676632,1.4243790231676632
1609189200000.0,1.453180796200005,1.465194940690709,1.440290562686706,1.4550908946691903
1609203600000.0,1.4548596417796025,1.5859402916522696,1.4521971480744138,1.5746926918531012
1609218000000.0,1.571997863847758,1.571997863847758,1.5409730366643732,1.5409730366643732
1609232400000.0,1.5560048539422273,1.5633339851923715,1.5427680672913426,1.5520689246206747
1609246800000.0,1.554647355948641,1.5610130602965329,1.488177828854095,1.488177828854095
1609261200000.0,1.499494912450133,1.5275098320912706,1.4888753208823726,1.506074944147223
1609275600000.0,1.4996871782955434,1.6379890314543302,1.4910995132470528,1.6379890314543302
1609290000000.0,1.6466966174035955,1.8118561464538319,1.6342628725667812,1.8118561464538319
1609304400000.0,1.8393698617841578,1.9478954605862597,1.798329396647386,1.798329396647386
1609318800000.0,1.8261756529693451,1.8261756529693451,1.8035420614773654,1.8048701260690931
1609333200000.0,1.8121586238361287,1.8121586238361287,1.722157557706317,1.722157557706317
1609347600000.0,1.7298698581385692,1.7661846696156198,1.723644822713764,1.7661846696156198
1609362000000.0,1.754780216180567,1.7706761748044866,1.7485880294911758,1.759860758954523
1609376400000.0,1.7525816150621263,1.8311846128011227,1.7329063454030793,1.8058623116673198
1609390800000.0,1.7970469161121059,1.8080021447161494,1.7934223605722217,1.7934223605722217
1609405200000.0,1.7937084609238862,1.8025650851798205,1.7826646418456744,1.7932644419487929
1609419600000.0,1.8066307867355313,1.8133890695956176,1.7939501045541686,1.8133890695956176
1609434000000.0,1.821223987323407,1.8268978056791045,1.8048786334294873,1.814599759112043
1609448400000.0,1.799806122584701,1.9557511098490208,1.7989310061543606,1.9423597537949508
1609462800000.0,1.926206527603048,1.9729883373948847,1.925809752394358,1.9546453142942206
1609477200000.0,1.9429282078492145,1.9626487244659445,1.9420734641839519,1.9504330701565273
1609491600000.0,1.9367019421502243,1.9485348804509077,1.934429968250136,1.9469078586696877
1609506000000.0,1.9520760265142956,1.9525350085763302,1.8619320028610113,1.8619320028610113
1609520400000.0,1.8736840153803935,1.9563141902568397,1.8705195169791031,1.9381686034235126
1609534800000.0,1.9493824606678936,1.9542978903849006,1.9377370020982398,1.93867146045652
1609549200000.0,1.983284129897143,1.983284129897143,1.8645440578923795,1.8837018577739042
1609563600000.0,1.961082334497377,2.0538335447870737,1.9493570013336814,1.9676752140149854
1609578000000.0,1.9747050481441475,1.9882894748683464,1.9588644719666342,1.9588644719666342
1609592400000.0,1.9411745115399346,1.9411745115399346,1.8836518459486173,1.8836518459486173
1609606800000.0,1.9185605218593522,1.9464944851493158,1.8358370851883608,1.8427648674991421
1609621200000.0,1.9137961823751426,1.926331160774573,1.7956092956025975,1.7956092956025975
1609635600000.0,1.919407935453558,1.9295427078960465,1.8271487804769284,1.8271487804769284
1609650000000.0,1.8948530729234412,1.8948530729234412,1.8752991726552168,1.8752991726552168
1609664400000.0,1.935289763770781,1.947321400546188,1.8970694815231253,1.8970694815231253
1609678800000.0,2.0027901226044507,2.044538907722502,2.0026781620548006,2.0121725709264893
1609693200000.0,2.066116089283497,2.066116089283497,1.9704774192263186,1.997251647904273
1609707600000.0,1.955623738564851,2.0066866271027024,1.955623738564851,2.005570804482333
1609722000000.0,1.9742400677853895,1.9742400677853895,1.9253225798803089,1.93522117009683
1609736400000.0,2.006045601861096,2.0146852957328756,1.994905255883181,1.994905255883181
1609750800000.0,2.0503951935384177,2.080475231523859,2.0503951935384177,2.065794737642539
1609765200000.0,1.9828331659856224,1.9828331659856224,1.9456140445578864,1.9579871781463323
1609779600000.0,1.927561041299738,1.9625306792209964,1.92011197669575,1.9454722993091644
1609794000000.0,1.9739272428328063,1.9932666875145946,1.9653272903126422,1.9775302750662431
1609808400000.0,2.0395169051248847,2.047269405402562,2.0251299263833076,2.038392471917467
1609822800000.0,2.0902409837350877,2.114094642083965,2.0894903600438495,2.1011603986547294
1609837200000.0,2.14392852803055,2.1540162803710055,2.133743250942659,2.1425270882018177
1609851600000.0,2.1308673154849753,2.1428499030230483,2.118722067724242,2.118722067724242
1609866000000.0,2.1381153214700626,2.1381153214700626,2.025298138757985,2.055110145609976
1609880400000.0,2.12813085475846,2.12813085475846,2.0506596365478966,2.0506596365478966
1609894800000.0,2.09121974608616,2.1045214096309115,2.0782634400404234,2.0782634400404234
1609909200000.0,2.081227781372016,2.081227781372016,2.0027308877972843,2.01749294192418
1609923600000.0,2.07963448115407,2.084835195535305,2.0676051576486287,2.0676051576486287
1609938000000.0,2.1133037503423986,2.1281406101106475,2.003664452984904,2.0252877213709675
1609952400000.0,2.001785748445629,2.0903591242509707,1.9867737771251754,2.0298422184656246
1609966800000.0,1.995387853977699,1.9991242957344202,1.978158528729122,1.9798640340118203
1609981200000.0,2.026610297672982,2.0784925472807463,2.0138011280806367,2.0138011280806367
1609995600000.0,2.0552337234133855,2.0561454606938736,1.9944688944241404,1.9944688944241404
1610010000000.0,1.9631542759052223,1.9822681981448695,1.9614885207412593,1.9822681981448695
1610024400000.0,1.9064514905088952,1.9064514905088952,1.8754185530962448,1.8861832757221209
1610038800000.0,1.8760833609099412,1.9652757498250955,1.86634797099902,1.9287587643370239
1610053200000.0,2.0210255150428442,2.0210255150428442,1.955913354417052,1.955913354417052
1610067600000.0,1.9690099365390668,1.9690099365390668,1.9277852578752888,1.943950092651236
1610082000000.0,1.8778510163082258,1.894871594919653,1.867680680456968,1.894871594919653
1610096400000.0,1.8965752548633381,1.908161389381303,1.8953162210898837,1.8953162210898837
1610110800000.0,1.913372209763222,1.9227532957268956,1.909925628840481,1.9100564005676675
1610125200000.0,1.9040127357764705,1.9219315463513709,1.8884922878927122,1.8884922878927122
1610139600000.0,1.8835251604448533,1.8955988249036486,1.8717608959612144,1.8717608959612144
1610154000000.0,1.8910048695434432,1.9264115784386777,1.8897177494892021,1.9160170106636656
1610168400000.0,1.9205798825057134,1.9334700287529802,1.917703392030567,1.917703392030567
1610182800000.0,1.9641892616690844,1.9693907501604229,1.9416138857016534,1.953493141552167
1610197200000.0,2.012627731458455,2.02641732681146,1.9778393083768935,1.9778393083768935
1610211600000.0,2.0301644870027316,2.0308907704621997,2.013641511393375,2.015353731905502
1610226000000.0,1.9630014141320968,1.9723160324901934,1.9538342962812016,1.9538342962812016
1610240400000.0,1.920572938124067,1.9278628460237315,1.8983433393833624,1.9016290482807197
1610254800000.0,1.9174270325313094,1.922266941493264,1.908997098888717,1.9124931970020624
1610269200000.0,1.883007783139827,1.8904607341678203,1.8756810767181709,1.8756810767181709
1610283600000.0,1.7650000474253111,1.7983674419079079,1.7248329130296305,1.7248329130296305
1610298000000.0,1.5767276406669903,1.6492939722706705,1.5767276406669903,1.6492939722706705
1610312400000.0,1.615769492642007,1.6386967749788246,1.6110706224421354,1.637847251652944
1610326800000.0,1.5653754357993768,1.5768895902061006,1.5596699262414428,1.5768895902061006
1610341200000.0,1.5188186458127744,1.5256579505076058,1.508839979382727,1.518656427901552
1610355600000.0,1.6063374057159325,1.6080950345740848,1.5245033766863016,1.5319690017469654
1610370000000.0,1.613728042935672,1.6162916357928498,1.6051793563278607,1.6060378622457923
1610384400000.0,1.6470373626827046,1.6513614970866122,1.6094728261605904,1.6108017995380621
1610398800000.0,1.6302065887387334,1.640984757639701,1.6195082099322031,1.630977117185965
1610413200000.0,1.5782264530905235,1.6058733475470375,1.5763126184135063,1.6058733475470375
1610427600000.0,1.5813436897742335,1.5913345545532616,1.5702992139138285,1.581758117406366
1610442000000.0,1.5868113505438157,1.5904427249529536,1.5762345695113489,1.5904427249529536
1610456400000.0,1.5499645662292891,1.6667819892771403,1.5499645662292891,1.6174798713950753
1610470800000.0,1.635478830733949,1.6466215016348424,1.6339812748792417,1.6354753033068072
1610485200000.0,1.6630016578265914,1.6701503378656617,1.6415133975729768,1.650479927610143
1610499600000.0,1.6509738833418586,1.6585752546960095,1.641178497137683,1.655666975137492
1610514000000.0,1.6852332079840822,1.6852332079840822,1.6475836214609214,1.6652560005270591
1610528400000.0,1.70333791443434,1.70333791443434,1.6916933913355596,1.6919812495935733
1610542800000.0,1.6894918818456504,1.7006933311419845,1.6845766925737995,1.6907915752809675
1610557200000.0,1.7107658808806974,1.792069819016657,1.7102011445322751,1.785817458091388
1610571600000.0,1.822725109518856,1.8306988499317587,1.8145050832162575,1.816158490623988
1610586000000.0,1.8608208255506054,1.8902370021882386,1.7961228729955316,1.8446619100907338
1610600400000.0,1.9013432394548107,1.913590452098685,1.861723075794617,1.8783162249947163
1610614800000.0,1.8771243710455794,1.8885704137334811,1.8607615744344392,1.8607615744344392
1610629200000.0,1.8516704505410442,1.8516704505410442,1.8233536522528848,1.8233536522528848
1610643600000.0,1.8331730139143723,1.845194302153244,1.8326788924090918,1.8445438750747696
1610658000000.0,1.8516566116026252,1.9401194018424683,1.847126361358669,1.9284613025593527
1610672400000.0,1.855399631462615,1.8833281484861033,1.848851072695542,1.8553109549115296
1610686800000.0,1.7647224120543277,1.7915998803598405,1.7647224120543277,1.7915998803598405
1610701200000.0,1.8379044889622937,1.8406631362643946,1.828540069359765,1.828540069359765
1610715600000.0,1.8630849434831855,1.8638125617299546,1.8462380351125052,1.8462380351125052
1610730000000.0,1.848792528625275,1.8613772434923164,1.8451941496054596,1.8507930143345275
1610744400000.0,1.895274903650653,1.9250441673670293,1.895274903650653,1.9141202998302496
1610758800000.0,1.980937064517469,2.014635398114984,1.980937064517469,1.9960423734985349
1610773200000.0,2.0103976658578757,2.0220300426980886,1.994576614445942,2.0220300426980886
1610787600000.0,2.0070902196227705,2.0864476161931274,1.9996720593627193,2.0864476161931274
1610802000000.0,2.0502920366777286,2.2159479871503187,2.0502920366777286,2.2159479871503187
1610816400000.0,2.1914134987685547,2.465911521906029,2.131718259779381,2.2661758814787234
1610830800000.0,2.2341931942919167,2.3112771489672954,2.2330582062443622,2.271706432879745
1610845200000.0,2.3318184133377198,2.3707021493018607,2.3287947395444317,2.355415966217631
1610859600000.0,2.357559704192526,2.510057899352549,2.348392239740007,2.490027866674484
1610874000000.0,2.4945051954541175,2.5526484690459537,2.47702270351624,2.4873626452161752
1610888400000.0,2.4744849885427955,2.4744849885427955,2.314971935082729,2.32342346287601
1610902800000.0,2.3011140747166943,2.3814816364022184,2.2997085139516815,2.342882010961944
1610917200000.0,2.3741934149281896,2.3876992663746464,2.325257870726081,2.325257870726081
1610931600000.0,2.3336392283546337,2.356187870749686,2.3040899983194967,2.3040899983194967
1610946000000.0,2.311145513735843,2.329552309977423,2.3090114901247247,2.3140673805443153
1610960400000.0,2.3289169536265573,2.382307994013809,2.3289169536265573,2.345504763675225
1610974800000.0,2.433986957695561,2.4467354289111753,2.3143430810418266,2.328026750762696
1610989200000.0,2.419313660966521,2.4455946063464156,2.4084060989860827,2.4084060989860827
1611003600000.0,2.4939671957976515,2.507259143488581,2.4088659945938273,2.425308922615329
1611018000000.0,2.4658761520602708,2.5268886080664497,2.4650865714237646,2.490309980255346
1611032400000.0,2.4174979238302456,2.427741417915271,2.3455530248560343,2.3575489237494915
1611046800000.0,2.32757688150414,2.327606691836845,2.278447060946979,2.278447060946979
1611061200000.0,2.2623440575758216,2.2952216197061186,2.153702437211772,2.2435773343934793
1611075600000.0,2.228799406111988,2.2419026820918813,2.2174359409957276,2.2174359409957276
1611090000000.0,2.1567423299736923,2.1831633375992388,2.151955404091871,2.1607063760585254
1611104400000.0,2.0835760009273248,2.0950548780908274,2.0774506836749227,2.0828352885549117
1611118800000.0,2.158563085852563,2.1722434020929127,2.158563085852563,2.1591387972451743
1611133200000.0,2.236580666242886,2.2518579906168354,2.2312380700334016,2.232670500340688
1611147600000.0,2.227986877182779,2.2437104656873563,2.2201773641838627,2.234665006921583
1611162000000.0,2.1586781855310586,2.3361175527794265,2.1586781855310586,2.3174461232292014
1611176400000.0,2.2626394144719133,2.35526693622105,2.248752122737703,2.3530131407017043
1611190800000.0,2.2340513390093912,2.314820939347727,2.2254210096635325,2.3141581347899174
1611205200000.0,2.321430254649851,2.3390690947135964,2.2848685267416124,2.2848685267416124
1611219600000.0,2.2260475672702307,2.2933597129219057,2.2199431278235093,2.2933597129219057
1611234000000.0,2.2101211562768537,2.2605313660050284,2.178605779217697,2.179082264340617
1611248400000.0,2.206260515316893,2.320482103948354,2.1854850032081172,2.312849566204908
1611262800000.0,2.360930276337434,2.3758177657406723,2.3149579980994575,2.3305312888151266
1611277200000.0,2.399444429531071,2.4181132515250523,2.378407804492098,2.3827718089414787
1611291600000.0,2.452217169039484,2.5088061125075085,2.4475505962383273,2.4864417760144577
1611306000000.0,2.5127633249007935,2.514985932527086,2.453878978847026,2.4796273711236854
1611320400000.0,2.43842677639443,2.4854967669648618,2.4153160560577644,2.440178428643234
1611334800000.0,2.4821669573620655,2.4992962990810264,1.8682468844609375,2.4680084187724094
1611349200000.0,2.4508717966415605,2.5609107679104244,2.4375647862422247,2.546633673182793
1611363600000.0,2.517463420163708,2.5575465615384205,2.5173769643044683,2.533759885784825
1611378000000.0,2.5905237152652063,2.7035169129104055,2.5734942435871235,2.7035169129104055
1611392400000.0,2.6843702335914412,2.7815740324922427,2.6843702335914412,2.7815740324922427
1611406800000.0,2.7889215512367675,3.126803956908847,2.6965107635998153,3.0561108689478917
1611421200000.0,3.1283145287754706,3.318864794923937,3.1141922316248243,3.2228434608989787
1611435600000.0,3.3281532770218702,3.5255962809655728,3.2394284511218916,3.4620069391239454
1611450000000.0,3.467203947300528,3.504864230886535,3.3307027007179557,3.3788515666917975
1611464400000.0,3.351203188969413,4.846522550894266,3.3372435127614577,4.846522550894266
1611478800000.0,4.965494250213459,4.965494250213459,4.14835725094729,4.229172120389391
1611493200000.0,4.314838181563628,4.653707320415135,4.256901351852794,4.620558837530885
1611507600000.0,4.613853489189246,4.811698512023118,4.475422982364599,4.480407757810385
1611522000000.0,4.475103527211099,4.77717639870824,1.276056151709683,4.667659699576307
1611536400000.0,4.665162321492027,4.809458090076669,4.497210687578739,4.746943779375603
1611550800000.0,4.742836339920549,4.8294876453834625,4.5972487483961135,4.71597717504829
1611565200000.0,4.529399353703169,4.6221324249009985,4.398167553657884,4.489715506634732
1611579600000.0,4.3682664524527155,4.457692921380093,4.296122978204718,4.34024346617956
1611594000000.0,4.338493827864928,4.400617638126034,4.170393791467142,4.400617638126034
1611608400000.0,4.384729305525888,4.57802984020092,4.0994878602780265,4.5274594180799985
1611622800000.0,4.49510934433465,4.511014319804754,4.172793807991591,4.266626567516181
1611637200000.0,4.327838079723209,4.414477168464609,4.323645631142423,4.354401665206408
1611651600000.0,4.4715634335155485,4.71705763118527,4.454243212548133,4.6297088233311205
1611666000000.0,4.576316345770311,4.68231834395763,4.391705010799962,4.5855287806570635
1611680400000.0,4.497336145367101,4.516668502286423,4.387616930776849,4.387616930776849
1611694800000.0,4.3275213205604475,4.479127292654598,4.25790406549439,4.446654599685314
1611709200000.0,4.391807855379402,4.7418433612715525,4.375107157053039,4.495089031144638
1611723600000.0,4.516846201346132,4.782106121984514,4.46017453564784,4.669984572723595
1611738000000.0,4.58987629202747,4.5982972182757935,4.403304768416599,4.525881603555743
1611752400000.0,4.6001857134004895,4.64730914730986,4.478424154751168,4.507342403444372
1611766800000.0,4.568301751025535,5.8660609899351694,4.568071070364831,5.817843838269251
1611781200000.0,5.8679103543336435,6.307908487832037,5.5907706700524376,5.794495848749609
1611795600000.0,5.957906593345088,6.167378285814788,5.791676501140668,5.799418811551782
1611810000000.0,5.9785951057677185,6.554445603588115,5.9785951057677185,6.199514154721998
1611824400000.0,6.190607636269446,6.9142766716059,6.189208990892455,6.6717713944584425
1611838800000.0,6.602399041800603,6.664344382786243,6.2931886228513365,6.409104256179225
1611853200000.0,6.432607053516737,7.707555645799113,6.362508233989415,7.326950090653141
1611867600000.0,7.6269876550880795,7.667309084601091,6.885924229780521,6.902943408298555
1611882000000.0,7.136690353130625,8.236737779270092,7.0965012181941445,8.167381799781989
1611896400000.0,7.902002007786976,8.518779005381129,7.4765413058262,8.349774106043427
1611910800000.0,8.373767384281132,8.373767384281132,7.719148057792956,7.876514013349485
